utc,committedGiB,limitGiB
2026-09-22T05:11:35.6886051Z,9.40,16.00
2026-09-22T05:11:37.9942319Z,9.47,16.00
2026-09-22T05:11:40.2868023Z,9.51,16.00
2026-09-22T05:11:42.6017461Z,9.55,16.00
2026-09-22T05:11:44.9175830Z,9.59,16.00
2026-09-22T05:11:47.2250048Z,9.02,16.00
2026-09-22T05:11:49.5263044Z,9.34,16.00
2026-09-22T05:11:51.8267471Z,9.47,16.00
2026-09-22T05:11:54.1309109Z,9.41,16.00
2026-09-22T05:11:56.4446752Z,9.57,16.00
2026-09-22T05:11:58.7517427Z,9.67,16.00
2026-09-22T05:12:01.0560830Z,9.67,16.00
2026-09-22T05:12:03.3605403Z,9.68,16.00
2026-09-22T05:12:05.6725308Z,9.76,16.00
2026-09-22T05:12:08.0344029Z,9.77,16.00
2026-09-22T05:12:10.5533319Z,9.79,16.00
2026-09-22T05:12:12.8600541Z,9.81,16.00
2026-09-22T05:12:15.2067121Z,9.30,16.00
2026-09-22T05:12:17.6286980Z,9.43,16.00
2026-09-22T05:12:19.9333883Z,8.68,16.00
2026-09-22T05:12:22.2462108Z,8.85,16.00
2026-09-22T05:12:24.5560643Z,9.11,16.00
2026-09-22T05:12:26.8637180Z,9.14,16.00
2026-09-22T05:12:29.1518401Z,9.24,16.00
2026-09-22T05:12:31.4445368Z,9.42,16.00
2026-09-22T05:12:33.7520348Z,9.51,16.00
2026-09-22T05:12:36.0627147Z,9.56,16.00
2026-09-22T05:12:38.3764607Z,9.59,16.00
2026-09-22T05:12:40.6890255Z,9.54,16.00
2026-09-22T05:12:43.0012164Z,8.78,16.00
2026-09-22T05:12:45.3168753Z,9.03,16.00
2026-09-22T05:12:47.6292419Z,9.21,16.00
2026-09-22T05:12:49.9433104Z,9.16,16.00
2026-09-22T05:12:52.2381340Z,9.31,16.00
2026-09-22T05:12:54.5340892Z,9.44,16.00
2026-09-22T05:12:56.8152435Z,9.46,16.00
2026-09-22T05:12:59.1153693Z,9.49,16.00
2026-09-22T05:13:01.4138990Z,9.56,16.00
2026-09-22T05:13:03.7277130Z,8.99,16.00
2026-09-22T05:13:06.0293614Z,9.23,16.00
2026-09-22T05:13:08.3416786Z,9.37,16.00
2026-09-22T05:13:10.6365492Z,9.31,16.00
2026-09-22T05:13:12.9550191Z,9.45,16.00
2026-09-22T05:13:15.2589002Z,8.80,16.00
2026-09-22T05:13:17.5614890Z,8.69,16.00
2026-09-22T05:13:19.8746957Z,8.81,16.00
2026-09-22T05:13:22.1873613Z,8.96,16.00
2026-09-22T05:13:24.4961120Z,7.59,16.00
2026-09-22T05:13:26.8148727Z,8.17,16.00
2026-09-22T05:13:29.1190189Z,8.34,16.00
2026-09-22T05:13:31.4260155Z,8.28,16.00
2026-09-22T05:13:33.7005188Z,8.64,16.00
2026-09-22T05:13:36.0087867Z,9.01,16.00
2026-09-22T05:13:38.3210875Z,9.03,16.00
2026-09-22T05:13:40.6181832Z,9.07,16.00
2026-09-22T05:13:42.9281552Z,9.05,16.00
2026-09-22T05:13:45.2347855Z,9.11,16.00
2026-09-22T05:13:47.5447727Z,9.18,16.00
2026-09-22T05:13:49.8313095Z,9.20,16.00
2026-09-22T05:13:52.1504312Z,9.24,16.00
2026-09-22T05:13:54.4655935Z,9.29,16.00
2026-09-22T05:13:56.7805397Z,9.34,16.00
2026-09-22T05:13:59.0868297Z,9.38,16.00
2026-09-22T05:14:01.4006393Z,9.41,16.00
2026-09-22T05:14:03.6882063Z,9.44,16.00
2026-09-22T05:14:05.9908258Z,9.50,16.00
2026-09-22T05:14:08.2969750Z,9.53,16.00
2026-09-22T05:14:10.5937170Z,9.55,16.00
2026-09-22T05:14:12.8833905Z,9.60,16.00
2026-09-22T05:14:15.1820466Z,9.03,16.00
2026-09-22T05:14:17.4947421Z,9.29,16.00
2026-09-22T05:14:19.8001385Z,9.43,16.00
2026-09-22T05:14:22.0992684Z,8.92,16.00
2026-09-22T05:14:24.3999384Z,9.19,16.00
2026-09-22T05:14:26.7140443Z,9.17,16.00
2026-09-22T05:14:29.0212934Z,9.13,16.00
2026-09-22T05:14:31.3185431Z,8.81,16.00
2026-09-22T05:14:33.6214628Z,9.09,16.00
2026-09-22T05:14:35.9200669Z,9.02,16.00
2026-09-22T05:14:38.2233544Z,9.15,16.00
2026-09-22T05:14:40.5333751Z,9.31,16.00
2026-09-22T05:14:42.8351217Z,9.39,16.00
2026-09-22T05:14:45.1504273Z,9.47,16.00
2026-09-22T05:14:47.4542413Z,9.57,16.00
2026-09-22T05:14:49.7667801Z,9.51,16.00
2026-09-22T05:14:52.0698676Z,9.57,16.00
2026-09-22T05:14:54.3836301Z,9.61,16.00
2026-09-22T05:14:56.6813936Z,9.01,16.00
2026-09-22T05:14:58.9895825Z,9.17,16.00
2026-09-22T05:15:01.3026348Z,9.30,16.00
2026-09-22T05:15:03.6158119Z,9.27,16.00
2026-09-22T05:15:05.9209840Z,8.49,16.00
2026-09-22T05:15:08.2156028Z,8.95,16.00
2026-09-22T05:15:10.5233740Z,8.85,16.00
2026-09-22T05:15:12.8245354Z,8.99,16.00
2026-09-22T05:15:15.1195095Z,9.34,16.00
2026-09-22T05:15:17.4153742Z,9.48,16.00
2026-09-22T05:15:19.7163540Z,9.56,16.00
2026-09-22T05:15:22.0242077Z,9.58,16.00
2026-09-22T05:15:24.3396757Z,9.60,16.00
2026-09-22T05:15:26.6507913Z,9.64,16.00
2026-09-22T05:15:28.9506761Z,9.67,16.00
2026-09-22T05:15:31.2529755Z,8.92,16.00
2026-09-22T05:15:33.5650345Z,9.16,16.00
2026-09-22T05:15:35.8689938Z,9.37,16.00
2026-09-22T05:15:38.1659494Z,8.68,16.00
2026-09-22T05:15:40.4636791Z,8.43,16.00
2026-09-22T05:15:42.7795460Z,8.76,16.00
2026-09-22T05:15:45.0947056Z,8.75,16.00
2026-09-22T05:15:47.3904555Z,8.86,16.00
2026-09-22T05:15:49.6990013Z,9.04,16.00
2026-09-22T05:15:52.0096066Z,9.04,16.00
2026-09-22T05:15:54.3082476Z,8.62,16.00
2026-09-22T05:15:56.6041055Z,8.63,16.00
2026-09-22T05:15:58.9117671Z,8.86,16.00
2026-09-22T05:16:01.2279814Z,8.82,16.00
2026-09-22T05:16:03.5350915Z,8.91,16.00
2026-09-22T05:16:05.8136716Z,8.33,16.00
2026-09-22T05:16:08.1145866Z,8.59,16.00
2026-09-22T05:16:10.4211638Z,8.78,16.00
2026-09-22T05:16:12.7247442Z,7.37,16.00
2026-09-22T05:16:15.0206355Z,7.84,16.00
2026-09-22T05:16:17.3231358Z,8.28,16.00
2026-09-22T05:16:19.6258595Z,8.17,16.00
2026-09-22T05:16:21.9379257Z,8.45,16.00
2026-09-22T05:16:24.2504636Z,8.58,16.00
2026-09-22T05:16:26.5700326Z,8.62,16.00
2026-09-22T05:16:28.8833445Z,8.63,16.00
2026-09-22T05:16:31.1911657Z,8.67,16.00
2026-09-22T05:16:33.4963146Z,8.70,16.00
2026-09-22T05:16:35.8064247Z,8.74,16.00
2026-09-22T05:16:38.1202898Z,8.76,16.00
2026-09-22T05:16:40.4317855Z,8.78,16.00
2026-09-22T05:16:42.7357282Z,8.81,16.00
2026-09-22T05:16:45.0529049Z,8.14,16.00
2026-09-22T05:16:47.3606992Z,8.36,16.00
2026-09-22T05:16:49.6593921Z,8.53,16.00
2026-09-22T05:16:51.9430927Z,7.73,16.00
2026-09-22T05:16:54.2437295Z,8.05,16.00
2026-09-22T05:16:56.5561263Z,8.36,16.00
2026-09-22T05:16:58.8553722Z,8.34,16.00
2026-09-22T05:17:01.1715109Z,8.50,16.00
2026-09-22T05:17:03.4790580Z,8.65,16.00
2026-09-22T05:17:05.7762900Z,8.68,16.00
2026-09-22T05:17:08.0737851Z,8.30,16.00
2026-09-22T05:17:10.3876648Z,8.45,16.00
2026-09-22T05:17:12.6958129Z,8.44,16.00
2026-09-22T05:17:15.0008677Z,8.62,16.00
2026-09-22T05:17:17.2994708Z,7.84,16.00
2026-09-22T05:17:19.5906313Z,7.36,16.00
2026-09-22T05:17:21.8858133Z,7.72,16.00
2026-09-22T05:17:24.1779328Z,7.27,16.00
2026-09-22T05:17:26.4879536Z,7.49,16.00
2026-09-22T05:17:28.7737391Z,7.82,16.00
2026-09-22T05:17:31.0735912Z,7.75,16.00
2026-09-22T05:17:33.3647983Z,7.93,16.00
2026-09-22T05:17:35.6684582Z,8.24,16.00
2026-09-22T05:17:37.9789238Z,8.31,16.00
2026-09-22T05:17:40.2867317Z,8.39,16.00
2026-09-22T05:17:42.5947867Z,8.38,16.00
2026-09-22T05:17:44.8889087Z,8.45,16.00
2026-09-22T05:17:47.1841861Z,7.81,16.00
2026-09-22T05:17:49.4864688Z,7.95,16.00
2026-09-22T05:17:51.7746324Z,8.13,16.00
2026-09-22T05:17:54.0751306Z,8.09,16.00
2026-09-22T05:17:56.3595070Z,8.21,16.00
2026-09-22T05:17:58.6690921Z,8.40,16.00
2026-09-22T05:18:00.9831627Z,8.49,16.00
2026-09-22T05:18:03.2981371Z,7.27,16.00
2026-09-22T05:18:05.6027546Z,7.72,16.00
2026-09-22T05:18:07.9077121Z,8.03,16.00
2026-09-22T05:18:10.2241185Z,7.91,16.00
2026-09-22T05:18:12.5353833Z,8.18,16.00
2026-09-22T05:18:14.8162625Z,8.35,16.00
2026-09-22T05:18:17.1159290Z,8.37,16.00
2026-09-22T05:18:19.4289665Z,8.38,16.00
2026-09-22T05:18:21.7303582Z,8.50,16.00
2026-09-22T05:18:24.0398806Z,8.53,16.00
2026-09-22T05:18:26.3471404Z,7.91,16.00
2026-09-22T05:18:28.6609347Z,8.18,16.00
2026-09-22T05:18:30.9767422Z,8.31,16.00
2026-09-22T05:18:33.2840603Z,8.29,16.00
2026-09-22T05:18:35.5815471Z,8.01,16.00
2026-09-22T05:18:37.8843359Z,8.27,16.00
2026-09-22T05:18:40.1918194Z,8.15,16.00
2026-09-22T05:18:42.4901069Z,8.33,16.00
2026-09-22T05:18:44.7751604Z,7.88,16.00
2026-09-22T05:18:47.0789834Z,8.10,16.00
2026-09-22T05:18:49.3830949Z,8.08,16.00
2026-09-22T05:18:51.6694886Z,8.14,16.00
2026-09-22T05:18:53.9726159Z,8.33,16.00
2026-09-22T05:18:56.2682980Z,7.86,16.00
2026-09-22T05:18:58.5501770Z,8.03,16.00
2026-09-22T05:19:00.8569137Z,8.20,16.00
2026-09-22T05:19:03.1662886Z,7.69,16.00
2026-09-22T05:19:05.4629843Z,7.89,16.00
2026-09-22T05:19:07.7654498Z,8.22,16.00
2026-09-22T05:19:10.0810747Z,8.13,16.00
2026-09-22T05:19:12.3888234Z,8.28,16.00
2026-09-22T05:19:14.6907738Z,8.47,16.00
2026-09-22T05:19:16.9878483Z,8.49,16.00
2026-09-22T05:19:19.2812951Z,8.53,16.00
2026-09-22T05:19:21.5847050Z,8.47,16.00
2026-09-22T05:19:23.8820762Z,8.52,16.00
2026-09-22T05:19:26.1997032Z,8.53,16.00
2026-09-22T05:19:28.5083047Z,8.56,16.00
2026-09-22T05:19:30.8035755Z,7.73,16.00
2026-09-22T05:19:33.1053467Z,7.52,16.00
2026-09-22T05:19:35.4148497Z,7.33,16.00
2026-09-22T05:19:37.7178106Z,7.70,16.00
2026-09-22T05:19:40.0215809Z,8.00,16.00
2026-09-22T05:19:42.3165507Z,8.10,16.00
2026-09-22T05:19:44.6195880Z,8.43,16.00
2026-09-22T05:19:46.8984008Z,8.51,16.00
2026-09-22T05:19:49.2023655Z,8.55,16.00
2026-09-22T05:19:51.5010909Z,8.59,16.00
2026-09-22T05:19:53.7881208Z,8.60,16.00
2026-09-22T05:19:56.0913137Z,8.58,16.00
2026-09-22T05:19:58.4067056Z,8.64,16.00
2026-09-22T05:20:00.7076299Z,8.62,16.00
2026-09-22T05:20:03.0218393Z,8.65,16.00
2026-09-22T05:20:05.3417430Z,8.15,16.00
2026-09-22T05:20:07.6289400Z,7.92,16.00
2026-09-22T05:20:09.9322943Z,8.30,16.00
2026-09-22T05:20:12.2396707Z,8.37,16.00
2026-09-22T05:20:14.5373542Z,7.87,16.00
2026-09-22T05:20:16.8169199Z,8.31,16.00
2026-09-22T05:20:19.1136246Z,8.49,16.00
2026-09-22T05:20:21.4207914Z,8.39,16.00
2026-09-22T05:20:23.7308448Z,8.61,16.00
2026-09-22T05:20:26.0380217Z,8.71,16.00
2026-09-22T05:20:28.3480279Z,8.73,16.00
2026-09-22T05:20:30.6353247Z,8.68,16.00
2026-09-22T05:20:32.9427444Z,8.77,16.00
2026-09-22T05:20:35.2588226Z,8.00,16.00
2026-09-22T05:20:37.5682783Z,8.20,16.00
2026-09-22T05:20:39.8695630Z,7.48,16.00
2026-09-22T05:20:42.1857447Z,6.50,16.00
2026-09-22T05:20:44.4942938Z,7.01,16.00
2026-09-22T05:20:46.8042728Z,7.04,16.00
2026-09-22T05:20:49.1023989Z,7.23,16.00
2026-09-22T05:20:51.3807281Z,7.57,16.00
2026-09-22T05:20:53.6811578Z,7.74,16.00
2026-09-22T05:20:55.9804309Z,7.68,16.00
2026-09-22T05:20:58.2729738Z,7.78,16.00
2026-09-22T05:21:00.5780302Z,7.23,16.00
2026-09-22T05:21:02.8860150Z,7.49,16.00
2026-09-22T05:21:05.1903238Z,7.65,16.00
2026-09-22T05:21:07.5005078Z,7.62,16.00
2026-09-22T05:21:09.7989002Z,7.72,16.00
2026-09-22T05:21:12.0786224Z,7.90,16.00
2026-09-22T05:21:14.3956282Z,7.55,16.00
2026-09-22T05:21:16.7108172Z,7.75,16.00
2026-09-22T05:21:19.0191343Z,7.68,16.00
2026-09-22T05:21:21.3233001Z,7.80,16.00
2026-09-22T05:21:23.6369515Z,7.97,16.00
2026-09-22T05:21:25.9488019Z,8.02,16.00
2026-09-22T05:21:28.2594392Z,7.30,16.00
