utc,committedGiB,limitGiB
2026-09-22T07:57:36.9648224Z,6.47,16.00
2026-09-22T07:57:39.2744508Z,6.60,16.00
2026-09-22T07:57:41.5731579Z,6.86,16.00
2026-09-22T07:57:43.8758618Z,7.16,16.00
2026-09-22T07:57:46.1794363Z,7.18,16.00
2026-09-22T07:57:48.4890833Z,7.20,16.00
2026-09-22T07:57:50.7699778Z,7.21,16.00
2026-09-22T07:57:53.0659169Z,6.79,16.00
2026-09-22T07:57:55.3679093Z,6.16,16.00
2026-09-22T07:57:57.6752210Z,6.63,16.00
2026-09-22T07:57:59.9797023Z,6.65,16.00
2026-09-22T07:58:02.2923182Z,6.77,16.00
2026-09-22T07:58:04.5797590Z,7.17,16.00
2026-09-22T07:58:06.8927715Z,7.25,16.00
2026-09-22T07:58:09.2117694Z,7.27,16.00
2026-09-22T07:58:11.5232244Z,7.25,16.00
2026-09-22T07:58:13.8238365Z,7.26,16.00
2026-09-22T07:58:16.1139294Z,6.44,16.00
2026-09-22T07:58:18.4196358Z,6.48,16.00
2026-09-22T07:58:20.7292788Z,6.71,16.00
2026-09-22T07:58:23.0367669Z,6.66,16.00
2026-09-22T07:58:25.3382197Z,7.03,16.00
2026-09-22T07:58:27.6542659Z,7.34,16.00
2026-09-22T07:58:29.9634719Z,6.79,16.00
2026-09-22T07:58:32.2394361Z,6.81,16.00
2026-09-22T07:58:34.5434708Z,7.01,16.00
2026-09-22T07:58:36.8511734Z,5.94,16.00
2026-09-22T07:58:39.1575421Z,5.44,16.00
2026-09-22T07:58:41.4552801Z,6.08,16.00
2026-09-22T07:58:43.7678970Z,5.59,16.00
2026-09-22T07:58:46.0817375Z,6.27,16.00
2026-09-22T07:58:48.3955368Z,6.60,16.00
2026-09-22T07:58:50.6965460Z,6.66,16.00
2026-09-22T07:58:52.9985684Z,6.91,16.00
2026-09-22T07:58:55.3112420Z,6.99,16.00
2026-09-22T07:58:57.6124881Z,6.97,16.00
2026-09-22T07:58:59.9091793Z,5.96,16.00
2026-09-22T07:59:02.2229118Z,6.52,16.00
2026-09-22T07:59:04.5302180Z,6.55,16.00
2026-09-22T07:59:06.8476050Z,6.68,16.00
2026-09-22T07:59:09.1584598Z,7.10,16.00
2026-09-22T07:59:11.4598323Z,7.18,16.00
2026-09-22T07:59:13.7662204Z,7.14,16.00
2026-09-22T07:59:16.0693917Z,6.87,16.00
2026-09-22T07:59:18.3762861Z,6.58,16.00
2026-09-22T07:59:20.6770731Z,6.41,16.00
2026-09-22T07:59:22.9907276Z,6.47,16.00
2026-09-22T07:59:25.2972645Z,6.55,16.00
2026-09-22T07:59:27.5946179Z,6.71,16.00
2026-09-22T07:59:29.8956596Z,6.05,16.00
2026-09-22T07:59:32.2038612Z,6.15,16.00
2026-09-22T07:59:34.5075031Z,6.34,16.00
2026-09-22T07:59:36.8208115Z,6.49,16.00
2026-09-22T07:59:39.1279789Z,5.59,16.00
2026-09-22T07:59:41.4314663Z,6.13,16.00
2026-09-22T07:59:43.7181003Z,6.30,16.00
2026-09-22T07:59:46.0253876Z,6.41,16.00
2026-09-22T07:59:48.3319268Z,6.71,16.00
2026-09-22T07:59:50.6485975Z,6.74,16.00
2026-09-22T07:59:52.9624601Z,6.79,16.00
2026-09-22T07:59:55.2713871Z,6.76,16.00
2026-09-22T07:59:57.5887048Z,6.65,16.00
2026-09-22T07:59:59.9015614Z,6.57,16.00
2026-09-22T08:00:02.2064433Z,6.37,16.00
2026-09-22T08:00:04.5065455Z,6.47,16.00
2026-09-22T08:00:06.8156213Z,6.49,16.00
2026-09-22T08:00:09.1344891Z,6.74,16.00
2026-09-22T08:00:11.4431808Z,6.89,16.00
2026-09-22T08:00:13.7453723Z,6.29,16.00
2026-09-22T08:00:16.0405483Z,5.94,16.00
2026-09-22T08:00:18.3470486Z,6.34,16.00
2026-09-22T08:00:20.6411304Z,6.36,16.00
2026-09-22T08:00:22.9218347Z,6.04,16.00
2026-09-22T08:00:25.2217589Z,6.22,16.00
2026-09-22T08:00:27.5238194Z,6.45,16.00
2026-09-22T08:00:29.8205767Z,6.39,16.00
2026-09-22T08:00:32.1175639Z,6.54,16.00
2026-09-22T08:00:34.4314400Z,6.25,16.00
2026-09-22T08:00:36.7456764Z,6.47,16.00
2026-09-22T08:00:39.0571276Z,6.59,16.00
2026-09-22T08:00:41.3505029Z,6.54,16.00
2026-09-22T08:00:43.6559338Z,5.85,16.00
2026-09-22T08:00:45.9605531Z,5.51,16.00
2026-09-22T08:00:48.2614366Z,5.89,16.00
2026-09-22T08:00:50.5675738Z,6.11,16.00
2026-09-22T08:00:52.8756551Z,5.42,16.00
2026-09-22T08:00:55.1751085Z,5.63,16.00
2026-09-22T08:00:57.4926870Z,5.91,16.00
2026-09-22T08:00:59.8025270Z,6.05,16.00
2026-09-22T08:01:02.1016330Z,6.10,16.00
2026-09-22T08:01:04.4134624Z,6.12,16.00
2026-09-22T08:01:06.7277239Z,6.15,16.00
2026-09-22T08:01:09.0405293Z,6.26,16.00
2026-09-22T08:01:11.3525517Z,5.86,16.00
2026-09-22T08:01:13.6468280Z,6.06,16.00
2026-09-22T08:01:15.9564630Z,6.20,16.00
2026-09-22T08:01:18.2681023Z,6.11,16.00
2026-09-22T08:01:20.5774436Z,6.25,16.00
2026-09-22T08:01:22.8953221Z,6.30,16.00
2026-09-22T08:01:25.2090486Z,6.34,16.00
2026-09-22T08:01:27.5208759Z,6.31,16.00
2026-09-22T08:01:29.8358944Z,6.35,16.00
2026-09-22T08:01:32.1516655Z,6.36,16.00
2026-09-22T08:01:34.4550106Z,5.90,16.00
2026-09-22T08:01:36.7676056Z,6.17,16.00
2026-09-22T08:01:39.0536944Z,6.30,16.00
2026-09-22T08:01:41.3653623Z,6.22,16.00
2026-09-22T08:01:43.6730223Z,6.36,16.00
2026-09-22T08:01:45.9635267Z,6.43,16.00
2026-09-22T08:01:48.2753649Z,5.67,16.00
2026-09-22T08:01:50.5860815Z,5.83,16.00
2026-09-22T08:01:52.8987519Z,5.97,16.00
2026-09-22T08:01:55.2155638Z,5.46,16.00
2026-09-22T08:01:57.5230344Z,5.79,16.00
2026-09-22T08:01:59.8341845Z,6.07,16.00
2026-09-22T08:02:02.1376830Z,5.97,16.00
2026-09-22T08:02:04.4541788Z,6.10,16.00
2026-09-22T08:02:06.7610588Z,6.18,16.00
2026-09-22T08:02:09.0528276Z,6.24,16.00
2026-09-22T08:02:11.3624201Z,6.23,16.00
2026-09-22T08:02:13.6745899Z,6.27,16.00
2026-09-22T08:02:15.9776453Z,5.35,16.00
2026-09-22T08:02:18.2786520Z,5.15,16.00
2026-09-22T08:02:20.5937272Z,5.44,16.00
2026-09-22T08:02:22.8906383Z,5.46,16.00
2026-09-22T08:02:25.1958758Z,5.53,16.00
2026-09-22T08:02:27.4971494Z,5.72,16.00
2026-09-22T08:02:29.7924731Z,5.86,16.00
2026-09-22T08:02:32.1083631Z,5.99,16.00
2026-09-22T08:02:34.4219535Z,6.03,16.00
2026-09-22T08:02:36.7283280Z,5.67,16.00
2026-09-22T08:02:39.0415660Z,5.71,16.00
2026-09-22T08:02:41.3552413Z,5.94,16.00
2026-09-22T08:02:43.6709553Z,5.90,16.00
2026-09-22T08:02:45.9612530Z,6.08,16.00
2026-09-22T08:02:48.2747408Z,6.21,16.00
2026-09-22T08:02:50.5733934Z,6.16,16.00
2026-09-22T08:02:52.8804318Z,6.19,16.00
2026-09-22T08:02:55.1848622Z,5.77,16.00
2026-09-22T08:02:57.4938810Z,6.01,16.00
2026-09-22T08:02:59.8066497Z,6.13,16.00
2026-09-22T08:03:02.1207289Z,5.25,16.00
2026-09-22T08:03:04.4255634Z,5.56,16.00
2026-09-22T08:03:06.7199228Z,5.69,16.00
2026-09-22T08:03:09.0243607Z,5.87,16.00
2026-09-22T08:03:11.3196986Z,5.70,16.00
2026-09-22T08:03:13.6316233Z,5.38,16.00
2026-09-22T08:03:15.9415276Z,5.81,16.00
2026-09-22T08:03:18.2568537Z,6.02,16.00
2026-09-22T08:03:20.5656762Z,6.00,16.00
2026-09-22T08:03:22.8771338Z,6.18,16.00
2026-09-22T08:03:25.1859425Z,5.46,16.00
2026-09-22T08:03:27.4970890Z,5.78,16.00
2026-09-22T08:03:29.7955489Z,5.92,16.00
2026-09-22T08:03:32.0788878Z,5.33,16.00
2026-09-22T08:03:34.3858169Z,5.46,16.00
2026-09-22T08:03:36.6880251Z,5.49,16.00
2026-09-22T08:03:38.9969556Z,5.47,16.00
2026-09-22T08:03:41.3085497Z,5.52,16.00
2026-09-22T08:03:43.6013042Z,5.54,16.00
2026-09-22T08:03:45.9112877Z,5.57,16.00
