auditRecordId,recordedAt,actorIdentity,actorAttribution,action,objectKind,objectId,version,outcome,snapshotId,detailJson
7241f5eced1440d5bf44794e9d3c6f5f,2026-09-12T19:20:58.7645020+08:00,deployment:8005-controlserver@DESKTOP-F9HC40O,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_MODEL_VERSION_PUBLISHED,SlotModelVersion,8005-eight-slot,1,Succeeded,f6f974be0ab74db09a2c5c5df605dbbf,"{""contentSha256"":""e469bb303de3314c40e42b5524f17277093f7c75ce6d98854561f72ef5b10830"",""frozenAt"":""2026-09-12T19:20:58.7645020+08:00""}"
b2cc069578944c2cb1ec154b23ab1dd0,2026-09-12T19:20:58.7645020+08:00,deployment:8005-controlserver@DESKTOP-F9HC40O,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_TEMPLATE_VERSION_PUBLISHED,SlotTemplate,8005-standard-slot,1,Succeeded,48e68678cc524d048290c068afa1ebac,"{""contentSha256"":""0c0ae6b4594545f4024ba0aff8e43e812c3ac5718532101a1a89ad9d6a398add"",""frozenAt"":""2026-09-12T19:20:58.7645020+08:00""}"
3bc8e0d8da8b41b39a8f51d158c36a6b,2026-09-12T19:21:00.4019383+08:00,deployment:8005-controlserver@DESKTOP-F9HC40O,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_IO_BINDING_VERSION_PUBLISHED,ActiveSlotConfiguration,AGV-L2-001:2ac8f7e6571a4b1dbbd9838e7f59be0d,1,Succeeded,6402691d3d474d1b95edde9f82d764ed,"{""contentSha256"":""39a1181a47914891dbbbd627b4056749d2827d6bb26ffab5bb3d65b5c4dc7554"",""frozenAt"":""2026-09-12T19:21:00.4019383+08:00""}"
9c4d79042c364c5c98d47af472d30f12,2026-09-12T11:21:01.7969766+00:00,deployment:8005-controlserver@DESKTOP-F9HC40O,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_CONFIGURATION_ACTIVATION_ISSUED,ActiveSlotConfiguration,AGV-L2-001:2ac8f7e6571a4b1dbbd9838e7f59be0d,2,Succeeded,ac59e54b71304394976c1b3347fd41b0,"{""contentSha256"":""39a1181a47914891dbbbd627b4056749d2827d6bb26ffab5bb3d65b5c4dc7554"",""frozenAt"":""2026-09-12T11:21:01.7969766+00:00""}"
97b56858732c4a3bb2e66ae3e5e587f4,2026-09-12T11:21:02.0665618+00:00,deployment:8005-controlserver@DESKTOP-F9HC40O,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_CONFIGURATION_ACTIVATION_RESULT_RECORDED,ActiveSlotConfiguration,AGV-L2-001,2,Succeeded,ac59e54b71304394976c1b3347fd41b0,"{""activationId"":""71a71a39-1b97-468d-83c4-c34c31359b24"",""deliveryClass"":""RELIABLE"",""recoveryRole"":""SLOT_CONFIGURATION"",""reasonCode"":null}"
