utc,committedGiB,limitGiB
2026-09-20T13:29:34.8101334Z,4.55,16.00
2026-09-20T13:29:37.1178999Z,4.58,16.00
2026-09-20T13:29:39.4117587Z,4.63,16.00
2026-09-20T13:29:41.7133883Z,4.65,16.00
2026-09-20T13:29:44.0280554Z,4.64,16.00
2026-09-20T13:29:46.3383734Z,4.65,16.00
2026-09-20T13:29:48.6394797Z,4.65,16.00
2026-09-20T13:29:50.9457418Z,4.65,16.00
2026-09-20T13:29:53.2516464Z,4.65,16.00
2026-09-20T13:29:55.5531367Z,4.65,16.00
2026-09-20T13:29:57.8694207Z,4.66,16.00
2026-09-20T13:30:00.1707818Z,4.65,16.00
2026-09-20T13:30:02.4759332Z,4.66,16.00
2026-09-20T13:30:04.7860437Z,4.66,16.00
2026-09-20T13:30:07.0898691Z,4.66,16.00
2026-09-20T13:30:09.4042437Z,4.65,16.00
2026-09-20T13:30:11.7073226Z,4.65,16.00
2026-09-20T13:30:14.0236513Z,4.66,16.00
2026-09-20T13:30:16.3278126Z,4.66,16.00
2026-09-20T13:30:18.6286141Z,4.66,16.00
2026-09-20T13:30:20.9352727Z,4.66,16.00
2026-09-20T13:30:23.2422285Z,4.66,16.00
2026-09-20T13:30:25.5597973Z,4.67,16.00
2026-09-20T13:30:27.8621507Z,4.66,16.00
2026-09-20T13:30:30.1666578Z,4.66,16.00
2026-09-20T13:30:32.4809982Z,4.66,16.00
2026-09-20T13:30:34.7833371Z,4.66,16.00
2026-09-20T13:30:37.0889281Z,4.66,16.00
2026-09-20T13:30:39.3924190Z,4.66,16.00
2026-09-20T13:30:41.7083408Z,4.67,16.00
2026-09-20T13:30:44.0122423Z,4.67,16.00
2026-09-20T13:30:46.3178342Z,4.67,16.00
2026-09-20T13:30:48.6203965Z,4.68,16.00
2026-09-20T13:30:50.9361665Z,4.67,16.00
2026-09-20T13:30:53.2505807Z,4.68,16.00
2026-09-20T13:30:55.5678092Z,4.67,16.00
2026-09-20T13:30:57.8813210Z,4.68,16.00
2026-09-20T13:31:00.1950751Z,4.68,16.00
2026-09-20T13:31:02.4975299Z,4.68,16.00
2026-09-20T13:31:04.8098997Z,4.68,16.00
2026-09-20T13:31:07.1261353Z,4.68,16.00
2026-09-20T13:31:09.4421464Z,4.68,16.00
2026-09-20T13:31:11.7464561Z,4.69,16.00
2026-09-20T13:31:14.0486939Z,4.68,16.00
2026-09-20T13:31:16.3633184Z,4.68,16.00
2026-09-20T13:31:18.6774017Z,4.68,16.00
2026-09-20T13:31:20.9959363Z,4.68,16.00
2026-09-20T13:31:23.2980082Z,4.69,16.00
2026-09-20T13:31:25.6075697Z,4.75,16.00
2026-09-20T13:31:27.9111346Z,4.78,16.00
2026-09-20T13:31:30.2250427Z,4.87,16.00
2026-09-20T13:31:32.5405370Z,4.87,16.00
2026-09-20T13:31:34.8376963Z,4.89,16.00
2026-09-20T13:31:37.1558281Z,4.89,16.00
2026-09-20T13:31:39.4556162Z,4.83,16.00
2026-09-20T13:31:41.7563989Z,4.91,16.00
2026-09-20T13:31:44.0523425Z,4.93,16.00
2026-09-20T13:31:46.3548645Z,4.94,16.00
2026-09-20T13:31:48.6560509Z,4.93,16.00
