auditRecordId,recordedAt,actorIdentity,actorAttribution,action,objectKind,objectId,version,outcome,snapshotId,detailJson
6d488c32290b491bb3748da80d3f13b9,2026-09-12T23:17:44.5398780+08:00,deployment:8005-controlserver@DESKTOP-F9HC40O,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_TEMPLATE_VERSION_PUBLISHED,SlotTemplate,8005-standard-slot,1,Succeeded,4645b3c39b2649f1bf10d56c916d38cc,"{""contentSha256"":""0c0ae6b4594545f4024ba0aff8e43e812c3ac5718532101a1a89ad9d6a398add"",""frozenAt"":""2026-09-12T23:17:44.5398780+08:00""}"
d49eac53ae274c1b998c556ac5d0fcbe,2026-09-12T23:17:44.5398780+08:00,deployment:8005-controlserver@DESKTOP-F9HC40O,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_MODEL_VERSION_PUBLISHED,SlotModelVersion,8005-eight-slot,1,Succeeded,8a4f0db91ce94c3681169fdbb4a61385,"{""contentSha256"":""e469bb303de3314c40e42b5524f17277093f7c75ce6d98854561f72ef5b10830"",""frozenAt"":""2026-09-12T23:17:44.5398780+08:00""}"
7ce7700a3cde430481565154bfee9cd2,2026-09-12T23:17:46.1278599+08:00,deployment:8005-controlserver@DESKTOP-F9HC40O,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_IO_BINDING_VERSION_PUBLISHED,ActiveSlotConfiguration,AGV-L2-001:337ad80f0f494d9aab6ff2bbd082d221,1,Succeeded,db07555d260b49f6b02a6bc9f689e107,"{""contentSha256"":""39a1181a47914891dbbbd627b4056749d2827d6bb26ffab5bb3d65b5c4dc7554"",""frozenAt"":""2026-09-12T23:17:46.1278599+08:00""}"
3fb97fa7530b43e6bb1359e8896e25b4,2026-09-12T15:17:47.5513099+00:00,deployment:8005-controlserver@DESKTOP-F9HC40O,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_CONFIGURATION_ACTIVATION_ISSUED,ActiveSlotConfiguration,AGV-L2-001:337ad80f0f494d9aab6ff2bbd082d221,2,Succeeded,7ea7e9439131443690274d8d7675c06b,"{""contentSha256"":""39a1181a47914891dbbbd627b4056749d2827d6bb26ffab5bb3d65b5c4dc7554"",""frozenAt"":""2026-09-12T15:17:47.5513099+00:00""}"
e65cf08d22ee487b83f37649edf47ec3,2026-09-12T15:17:47.8116029+00:00,deployment:8005-controlserver@DESKTOP-F9HC40O,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_CONFIGURATION_ACTIVATION_RESULT_RECORDED,ActiveSlotConfiguration,AGV-L2-001,2,Succeeded,7ea7e9439131443690274d8d7675c06b,"{""activationId"":""f9c2ee58-c0c0-48ee-8fc3-08f74341f575"",""deliveryClass"":""RELIABLE"",""recoveryRole"":""SLOT_CONFIGURATION"",""reasonCode"":null}"
