auditRecordId,recordedAt,actorIdentity,actorAttribution,action,objectKind,objectId,version,outcome,snapshotId,detailJson
7ebab5dba965430aa285f1d99a61b288,2026-09-10T16:33:31.3600277+08:00,deployment:8005-controlserver@LAB-WIN-01,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_MODEL_VERSION_PUBLISHED,SlotModelVersion,8005-eight-slot,1,Succeeded,f62e2a64ac1e468f9c4b85f76114780f,"{""contentSha256"":""e469bb303de3314c40e42b5524f17277093f7c75ce6d98854561f72ef5b10830"",""frozenAt"":""2026-09-10T16:33:31.3600277+08:00""}"
de08e4d45ccf4ccd96e3b970821b0bd1,2026-09-10T16:33:31.3600277+08:00,deployment:8005-controlserver@LAB-WIN-01,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_TEMPLATE_VERSION_PUBLISHED,SlotTemplate,8005-standard-slot,1,Succeeded,64ea344f17034aa792a303733a1e2f4f,"{""contentSha256"":""0c0ae6b4594545f4024ba0aff8e43e812c3ac5718532101a1a89ad9d6a398add"",""frozenAt"":""2026-09-10T16:33:31.3600277+08:00""}"
bc4753ac586c4221af6f52ac7b32249c,2026-09-10T16:33:36.4656027+08:00,deployment:8005-controlserver@LAB-WIN-01,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_IO_BINDING_VERSION_PUBLISHED,ActiveSlotConfiguration,AGV-L2-001:bf459102e6ac467fa8dbc9f06698ff4c,1,Succeeded,2d3d88165e224498b32bf9005d66ea8b,"{""contentSha256"":""39a1181a47914891dbbbd627b4056749d2827d6bb26ffab5bb3d65b5c4dc7554"",""frozenAt"":""2026-09-10T16:33:36.4656027+08:00""}"
dfb977dfa5494e60be624841fc73d3a4,2026-09-10T08:33:40.6721764+00:00,deployment:8005-controlserver@LAB-WIN-01,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_CONFIGURATION_ACTIVATION_ISSUED,ActiveSlotConfiguration,AGV-L2-001:bf459102e6ac467fa8dbc9f06698ff4c,2,Succeeded,d35ee4d621b04e43852b0217a6f44c59,"{""contentSha256"":""39a1181a47914891dbbbd627b4056749d2827d6bb26ffab5bb3d65b5c4dc7554"",""frozenAt"":""2026-09-10T08:33:40.6721764+00:00""}"
a027e5fd51ab44a4ac620fd045611f69,2026-09-10T08:33:41.4769135+00:00,deployment:8005-controlserver@LAB-WIN-01,NOT_ATTRIBUTABLE_TO_NATURAL_PERSON,SLOT_CONFIGURATION_ACTIVATION_RESULT_RECORDED,ActiveSlotConfiguration,AGV-L2-001,2,Succeeded,d35ee4d621b04e43852b0217a6f44c59,"{""activationId"":""58478895-4b83-4f73-8391-87d04ca0d3fc"",""deliveryClass"":""RELIABLE"",""recoveryRole"":""SLOT_CONFIGURATION"",""reasonCode"":null}"
